season,holiday,weekday,workingday,weathersit,temp,year,months,hours,humidity,counts
springer,0,Sat,1,Mist + Cloudy,0.2,0,Jan,17,0.37,187
winter,0,Fri,1,Mist + Cloudy,0.52,0,Nov,13,0.48,169
winter,0,Sat,1,Mist + Cloudy,0.62,0,Sep,0,0.94,52
fall,0,Wed,1,Mist + Cloudy,0.7,1,Sep,13,0.74,114
winter,0,Thu,1,"Light Snow, Light Rain + Thunderstorm",0.44,0,Dec,7,1.0,46
winter,0,Sun,0,Clear + Few clouds,0.4,1,Dec,14,0.5,426
fall,0,Wed,1,Clear + Few clouds,0.58,0,Aug,1,0.49,19
summer,0,Tue,1,Mist + Cloudy,0.54,1,Jun,8,0.83,474
winter,0,Tue,1,Mist + Cloudy,0.46,0,Nov,8,0.67,452
springer,0,Fri,1,Mist + Cloudy,0.42,1,Jan,19,0.71,330
springer,0,Sat,1,Clear + Few clouds,0.16,0,Jan,19,0.55,95
summer,0,Sun,0,Clear + Few clouds,0.64,1,May,9,0.83,289
summer,0,Sat,1,Mist + Cloudy,0.52,0,May,11,0.83,146
fall,0,Mon,0,Clear + Few clouds,0.76,1,Jun,11,0.4,506
springer,0,Fri,1,"Light Snow, Light Rain + Thunderstorm",0.34,0,Mar,1,0.0,2
summer,0,Sun,0,Clear + Few clouds,0.48,1,Mar,17,0.67,543
summer,0,Sun,0,Clear + Few clouds,0.44,1,May,6,0.72,50
springer,0,Sun,0,Clear + Few clouds,0.12,0,Jan,17,0.28,67
summer,0,Tue,1,Clear + Few clouds,0.74,0,Apri,15,0.48,141
springer,0,Fri,1,Clear + Few clouds,0.18,0,Feb,13,0.29,62
summer,0,Sun,0,Clear + Few clouds,0.62,1,Apri,13,0.33,678
springer,0,Sat,1,Clear + Few clouds,0.4,1,Jan,13,0.43,204
springer,0,Sat,1,Mist + Cloudy,0.2,0,Jan,14,0.4,50
summer,0,Mon,0,Mist + Cloudy,0.44,1,Apri,13,0.62,464
winter,0,Sat,1,Mist + Cloudy,0.58,1,Oct,12,0.73,392
summer,0,Sat,1,Clear + Few clouds,0.66,1,Jun,11,0.5,286
springer,0,Sat,1,Clear + Few clouds,0.4,0,Mar,2,0.62,14
summer,0,Tue,1,Clear + Few clouds,0.5,0,May,23,0.68,61
springer,0,Sun,0,Mist + Cloudy,0.42,1,Jan,19,0.41,206
summer,0,Thu,1,Clear + Few clouds,0.36,1,Apri,8,0.76,654
winter,0,Sun,0,Clear + Few clouds,0.5,0,Oct,16,0.45,359
winter,0,Tue,1,Clear + Few clouds,0.44,1,Nov,16,0.3,346
summer,0,Fri,1,Clear + Few clouds,0.34,0,May,1,0.71,10
summer,0,Thu,1,Clear + Few clouds,0.76,0,Jun,22,0.75,176
winter,0,Sun,0,"Light Snow, Light Rain + Thunderstorm",0.24,0,Oct,14,0.87,29
summer,0,Tue,1,Mist + Cloudy,0.6,1,Jun,15,0.69,237
springer,0,Thu,1,Mist + Cloudy,0.18,0,Feb,12,0.4,61
fall,0,Sun,0,Clear + Few clouds,0.72,0,Aug,21,0.7,225
summer,0,Thu,1,Clear + Few clouds,0.54,0,May,7,0.88,274
summer,0,Sat,1,Clear + Few clouds,0.52,1,May,0,0.59,70
fall,0,Mon,0,Clear + Few clouds,0.8,0,July,21,0.63,153
fall,0,Wed,1,Clear + Few clouds,0.74,0,July,22,0.74,156
springer,0,Sun,0,Mist + Cloudy,0.32,0,Jan,19,0.39,74
fall,0,Mon,0,Clear + Few clouds,0.6,0,Jun,6,0.64,20
fall,0,Sat,1,Clear + Few clouds,0.82,1,July,9,0.49,363
summer,0,Wed,1,Clear + Few clouds,0.6,0,May,18,0.69,480
fall,0,Wed,1,Clear + Few clouds,0.76,0,July,8,0.58,417
summer,0,Fri,1,Mist + Cloudy,0.46,0,Apri,12,0.55,153
summer,0,Mon,0,Clear + Few clouds,0.28,0,Apri,6,0.65,33
winter,0,Wed,1,Clear + Few clouds,0.5,0,Oct,8,0.77,499
fall,0,Sat,1,Clear + Few clouds,0.9,1,Jun,15,0.35,284
summer,0,Thu,1,Clear + Few clouds,0.72,1,May,16,0.45,446
summer,0,Sat,1,Clear + Few clouds,0.6,1,May,0,0.78,89
fall,0,Wed,1,Clear + Few clouds,0.76,1,Sep,17,0.7,856
winter,0,Wed,1,Clear + Few clouds,0.54,0,Nov,13,0.49,196
winter,0,Thu,1,Clear + Few clouds,0.68,1,Sep,12,0.61,316
fall,0,Fri,1,Mist + Cloudy,0.72,0,July,4,0.84,4
winter,0,Thu,1,Clear + Few clouds,0.56,1,Oct,16,0.52,466
springer,0,Mon,0,Mist + Cloudy,0.42,0,Mar,9,1.0,22
fall,0,Sat,1,Clear + Few clouds,0.64,0,July,7,0.65,274
summer,0,Fri,1,Clear + Few clouds,0.74,0,Jun,11,0.28,165
fall,1,Tue,0,"Light Snow, Light Rain + Thunderstorm",0.66,0,Sep,19,0.94,175
springer,0,Fri,1,Clear + Few clouds,0.12,0,Jan,6,0.54,28
winter,0,Fri,1,Clear + Few clouds,0.28,1,Dec,18,0.45,565
fall,0,Tue,1,Mist + Cloudy,0.56,0,Sep,21,0.68,200
springer,0,Fri,1,Mist + Cloudy,0.24,1,Dec,21,0.6,63
springer,0,Fri,1,"Light Snow, Light Rain + Thunderstorm",0.36,1,Jan,4,0.93,2
fall,0,Mon,0,Mist + Cloudy,0.7,0,Jun,21,0.54,183
winter,0,Fri,1,Mist + Cloudy,0.3,1,Dec,7,0.7,350
summer,0,Fri,1,Clear + Few clouds,0.3,1,Apri,7,0.65,306
winter,0,Wed,1,Clear + Few clouds,0.36,0,Nov,23,0.81,48
summer,0,Fri,1,Clear + Few clouds,0.46,1,Apri,19,0.31,433
winter,0,Sat,1,Mist + Cloudy,0.3,1,Dec,8,0.75,441
springer,0,Wed,1,Mist + Cloudy,0.22,1,Jan,1,0.93,5
summer,0,Sun,0,Clear + Few clouds,0.42,1,Mar,4,0.77,8
summer,0,Tue,1,Clear + Few clouds,0.72,0,May,15,0.51,165
summer,0,Mon,0,Clear + Few clouds,0.68,0,Apri,12,0.65,388
fall,0,Sat,1,Clear + Few clouds,0.66,1,Sep,23,0.89,248
winter,0,Sun,0,Mist + Cloudy,0.36,1,Dec,4,0.93,12
winter,0,Sun,0,Clear + Few clouds,0.26,1,Nov,18,0.38,145
fall,0,Tue,1,Clear + Few clouds,0.62,1,Sep,10,0.5,210
springer,0,Thu,1,Clear + Few clouds,0.12,0,Feb,5,0.5,8
winter,0,Fri,1,Clear + Few clouds,0.62,0,Sep,19,0.5,384
summer,0,Tue,1,Clear + Few clouds,0.64,1,Jun,7,0.78,503
springer,0,Sat,1,Clear + Few clouds,0.24,0,Jan,22,0.65,26
springer,0,Sat,1,"Light Snow, Light Rain + Thunderstorm",0.4,1,Mar,16,0.58,50
summer,0,Sun,0,Mist + Cloudy,0.54,0,May,16,0.94,295
fall,0,Sun,0,Clear + Few clouds,0.56,1,Sep,5,0.83,17
winter,0,Mon,0,Clear + Few clouds,0.34,0,Nov,8,0.66,79
summer,0,Sun,0,Clear + Few clouds,0.42,1,Apri,15,0.41,408
summer,0,Fri,1,Clear + Few clouds,0.62,0,Apri,14,0.83,142
springer,0,Thu,1,Clear + Few clouds,0.72,1,Mar,16,0.25,356
winter,0,Thu,1,Mist + Cloudy,0.28,1,Dec,9,0.61,285
winter,0,Thu,1,Mist + Cloudy,0.62,1,Oct,9,0.83,362
summer,0,Mon,0,"Light Snow, Light Rain + Thunderstorm",0.66,1,May,21,0.69,143
springer,0,Wed,1,Clear + Few clouds,0.3,0,Mar,20,0.61,88
fall,0,Sat,1,Mist + Cloudy,0.66,1,July,2,0.61,17
winter,0,Sun,0,Clear + Few clouds,0.48,0,Nov,13,0.44,325
springer,0,Mon,0,Clear + Few clouds,0.18,1,Jan,18,0.29,120
winter,0,Fri,1,Clear + Few clouds,0.44,1,Oct,10,0.41,204
winter,0,Sat,1,Clear + Few clouds,0.52,0,Nov,15,0.36,310
springer,0,Sat,1,Clear + Few clouds,0.32,0,Mar,18,0.49,153
springer,0,Sun,0,Clear + Few clouds,0.26,1,Dec,0,0.44,31
summer,0,Mon,0,Clear + Few clouds,0.56,0,May,18,0.78,237
fall,0,Tue,1,Clear + Few clouds,0.64,0,Aug,8,0.78,355
fall,0,Sun,0,Mist + Cloudy,0.76,1,Sep,9,0.58,237
summer,0,Sun,0,Clear + Few clouds,0.82,1,Jun,18,0.24,451
springer,0,Tue,1,Mist + Cloudy,0.16,0,Jan,23,0.64,24
winter,0,Sun,0,"Light Snow, Light Rain + Thunderstorm",0.26,0,Oct,5,0.93,1
fall,0,Sun,0,Mist + Cloudy,0.68,1,Aug,1,0.69,115
winter,0,Sat,1,Clear + Few clouds,0.5,0,Oct,16,0.45,302
springer,0,Mon,0,Mist + Cloudy,0.42,0,Jan,2,1.0,9
springer,0,Fri,1,Clear + Few clouds,0.32,0,Feb,5,0.66,12
summer,0,Sat,1,Clear + Few clouds,0.54,0,Jun,4,0.94,6
winter,0,Sat,1,Clear + Few clouds,0.56,0,Oct,18,0.6,465
fall,0,Wed,1,Clear + Few clouds,0.6,0,Aug,7,0.49,344
winter,1,Tue,0,Clear + Few clouds,0.6,0,Oct,20,0.73,225
fall,0,Thu,1,Clear + Few clouds,0.74,0,Aug,20,0.58,280
summer,0,Sun,0,"Light Snow, Light Rain + Thunderstorm",0.46,1,Mar,19,0.94,133
winter,0,Fri,1,Clear + Few clouds,0.24,0,Dec,9,0.52,225
springer,0,Fri,1,Mist + Cloudy,0.42,1,Feb,3,0.67,2
summer,0,Mon,0,Clear + Few clouds,0.62,1,May,11,0.57,428
winter,0,Fri,1,Clear + Few clouds,0.36,1,Dec,15,0.34,280
springer,0,Fri,1,Clear + Few clouds,0.22,0,Jan,6,0.6,35
summer,0,Thu,1,Clear + Few clouds,0.36,1,Apri,20,0.46,235
winter,0,Sat,1,Mist + Cloudy,0.34,1,Nov,11,0.53,201
fall,0,Sat,1,Clear + Few clouds,0.76,0,Aug,11,0.29,156
summer,0,Thu,1,Mist + Cloudy,0.32,0,Mar,8,0.87,261
fall,0,Tue,1,Clear + Few clouds,0.64,1,Jun,6,0.78,158
winter,0,Mon,0,Clear + Few clouds,0.22,0,Dec,4,0.55,1
springer,0,Thu,1,Clear + Few clouds,0.24,1,Jan,7,0.75,257
winter,0,Fri,1,Mist + Cloudy,0.5,1,Oct,9,0.77,387
summer,0,Thu,1,Clear + Few clouds,0.7,0,Apri,16,0.7,218
winter,0,Sat,1,Clear + Few clouds,0.46,1,Oct,23,0.88,131
springer,1,Tue,0,Clear + Few clouds,0.36,0,Dec,16,0.43,97
fall,0,Mon,0,Clear + Few clouds,0.72,0,Aug,19,0.74,259
winter,0,Mon,0,Clear + Few clouds,0.64,1,Oct,17,0.44,539
winter,0,Sun,0,Clear + Few clouds,0.46,0,Oct,12,0.55,343
fall,0,Wed,1,Clear + Few clouds,0.64,1,Aug,22,0.78,232
fall,0,Mon,0,Mist + Cloudy,0.62,0,Sep,3,0.78,45
summer,0,Fri,1,Clear + Few clouds,0.46,1,Apri,2,0.33,18
summer,0,Thu,1,"Light Snow, Light Rain + Thunderstorm",0.42,1,Apri,15,0.77,98
fall,0,Wed,1,"Light Snow, Light Rain + Thunderstorm",0.62,0,Jun,1,0.78,14
summer,0,Mon,0,Clear + Few clouds,0.6,0,May,4,0.88,23
springer,0,Tue,1,Clear + Few clouds,0.1,0,Jan,10,0.42,40
fall,0,Thu,1,Mist + Cloudy,0.8,1,Aug,12,0.52,280
springer,0,Thu,1,Heavy Rain + Ice Pallets,0.22,0,Jan,16,0.93,36
fall,0,Fri,1,Clear + Few clouds,0.74,1,July,0,0.51,88
fall,0,Wed,1,Clear + Few clouds,0.48,1,Sep,2,0.77,6
summer,0,Sun,0,Clear + Few clouds,0.54,1,Apri,18,0.18,517
summer,0,Mon,0,Clear + Few clouds,0.66,1,Jun,0,0.69,158
springer,1,Tue,0,Clear + Few clouds,0.28,1,Jan,15,0.38,168
springer,0,Thu,1,Clear + Few clouds,0.34,1,Feb,22,0.49,107
fall,0,Fri,1,Clear + Few clouds,0.7,1,Aug,23,0.54,226
springer,0,Fri,1,Clear + Few clouds,0.24,1,Jan,14,0.44,119
springer,0,Wed,1,Clear + Few clouds,0.6,1,Mar,17,0.73,750
winter,0,Sun,0,Mist + Cloudy,0.36,0,Oct,22,0.93,70
springer,0,Sun,0,Clear + Few clouds,0.44,1,Mar,22,0.21,134
fall,0,Mon,0,Clear + Few clouds,0.66,1,Sep,1,0.89,73
winter,0,Sun,0,Mist + Cloudy,0.36,1,Dec,7,1.0,39
summer,0,Sat,1,Mist + Cloudy,0.34,0,Mar,15,0.36,122
winter,0,Tue,1,Mist + Cloudy,0.38,1,Nov,20,0.62,259
springer,0,Wed,1,Mist + Cloudy,0.26,1,Feb,0,0.6,14
winter,0,Sat,1,Clear + Few clouds,0.32,0,Dec,11,0.7,136
winter,0,Fri,1,Clear + Few clouds,0.26,0,Dec,10,0.52,110
summer,0,Sat,1,Clear + Few clouds,0.24,0,Mar,9,0.48,166
springer,0,Fri,1,Clear + Few clouds,0.24,1,Dec,7,0.7,90
fall,0,Tue,1,Clear + Few clouds,0.66,1,Jun,5,0.74,43
springer,0,Sun,0,Clear + Few clouds,0.28,0,Feb,23,0.33,29
summer,0,Tue,1,Mist + Cloudy,0.56,1,May,3,0.88,2
fall,0,Fri,1,Clear + Few clouds,0.76,1,July,18,0.45,825
springer,0,Tue,1,"Light Snow, Light Rain + Thunderstorm",0.32,0,Feb,3,0.93,1
fall,0,Wed,1,Clear + Few clouds,0.76,0,July,22,0.66,155
winter,0,Mon,0,Clear + Few clouds,0.2,0,Dec,1,0.69,46
fall,0,Sun,0,Clear + Few clouds,0.6,1,Aug,7,0.83,64
fall,0,Mon,0,Clear + Few clouds,0.62,1,Sep,9,0.61,299
winter,0,Mon,0,Clear + Few clouds,0.36,0,Nov,20,0.81,116
fall,0,Fri,1,Clear + Few clouds,0.44,0,Sep,22,0.67,115
summer,0,Fri,1,Clear + Few clouds,0.66,1,May,18,0.27,868
summer,0,Sun,0,"Light Snow, Light Rain + Thunderstorm",0.34,0,Apri,7,1.0,19
winter,0,Fri,1,Clear + Few clouds,0.4,0,Oct,6,0.66,114
fall,0,Mon,0,Clear + Few clouds,0.66,1,July,7,0.69,40
summer,0,Wed,1,"Light Snow, Light Rain + Thunderstorm",0.34,0,Apri,10,0.81,28
summer,0,Sun,0,Clear + Few clouds,0.52,0,Jun,3,0.59,18
winter,0,Sat,1,Clear + Few clouds,0.64,0,Sep,11,0.57,217
springer,0,Sat,1,Mist + Cloudy,0.42,1,Mar,1,0.82,26
winter,0,Mon,0,Clear + Few clouds,0.38,0,Dec,19,0.76,173
springer,0,Sun,0,Mist + Cloudy,0.18,1,Jan,20,0.8,67
summer,0,Sat,1,Clear + Few clouds,0.72,0,Jun,22,0.74,185
fall,0,Fri,1,Mist + Cloudy,0.74,0,Aug,11,0.66,149
winter,0,Sat,1,Clear + Few clouds,0.34,0,Dec,10,0.46,132
springer,0,Fri,1,Mist + Cloudy,0.3,1,Feb,22,0.56,107
fall,0,Sun,0,Clear + Few clouds,0.7,0,July,21,0.58,252
summer,0,Sat,1,Mist + Cloudy,0.4,1,Mar,17,0.62,606
springer,0,Wed,1,Mist + Cloudy,0.18,0,Jan,9,0.51,130
summer,0,Tue,1,Clear + Few clouds,0.5,1,Apri,18,0.27,618
winter,0,Sat,1,Mist + Cloudy,0.58,1,Oct,16,0.73,582
winter,0,Sat,1,Clear + Few clouds,0.26,0,Nov,9,0.41,213
summer,0,Thu,1,"Light Snow, Light Rain + Thunderstorm",0.48,1,Mar,8,0.94,535
summer,0,Thu,1,Mist + Cloudy,0.36,0,Mar,14,0.87,84
summer,0,Fri,1,Clear + Few clouds,0.56,1,May,18,0.35,770
springer,0,Sat,1,Mist + Cloudy,0.24,1,Dec,23,0.65,59
fall,0,Sat,1,Clear + Few clouds,0.72,1,Jun,3,0.58,8
summer,0,Wed,1,Clear + Few clouds,0.46,0,Apri,23,0.88,52
summer,0,Sun,0,Mist + Cloudy,0.74,1,May,19,0.66,373
summer,0,Tue,1,Mist + Cloudy,0.54,0,Mar,14,0.64,101
summer,1,Sat,0,Clear + Few clouds,0.44,0,Apri,8,0.62,300
winter,0,Fri,1,Mist + Cloudy,0.32,0,Dec,3,0.7,3
winter,0,Mon,0,Clear + Few clouds,0.44,0,Oct,3,0.88,30
fall,0,Wed,1,Clear + Few clouds,0.72,0,Aug,1,0.66,14
summer,0,Wed,1,Mist + Cloudy,0.52,1,Jun,9,0.72,335
fall,0,Fri,1,Clear + Few clouds,0.62,0,July,3,0.57,6
winter,0,Sat,1,Clear + Few clouds,0.42,0,Dec,14,0.44,170
winter,0,Wed,1,Mist + Cloudy,0.62,1,Oct,22,0.94,240
winter,0,Thu,1,"Light Snow, Light Rain + Thunderstorm",0.6,0,Sep,21,0.88,74
summer,0,Mon,0,Clear + Few clouds,0.3,0,Apri,3,0.61,11
springer,0,Wed,1,Clear + Few clouds,0.42,1,Feb,19,0.26,306
summer,0,Sun,0,Clear + Few clouds,0.74,0,Jun,9,0.62,230
winter,0,Tue,1,Clear + Few clouds,0.32,1,Nov,20,0.49,241
fall,0,Sun,0,Clear + Few clouds,0.9,0,July,15,0.31,302
summer,0,Mon,0,Clear + Few clouds,0.46,0,May,23,0.77,146
springer,0,Sun,0,Clear + Few clouds,0.06,0,Jan,20,0.45,45
springer,0,Fri,1,Clear + Few clouds,0.14,0,Feb,19,0.28,112
summer,0,Mon,0,Clear + Few clouds,0.68,1,Jun,19,0.34,453
springer,0,Sat,1,Mist + Cloudy,0.34,0,Dec,20,0.66,91
fall,0,Sun,0,Clear + Few clouds,0.8,0,July,10,0.36,271
summer,0,Wed,1,"Light Snow, Light Rain + Thunderstorm",0.66,1,Jun,15,0.89,116
summer,0,Wed,1,Clear + Few clouds,0.4,1,Apri,22,0.37,127
springer,0,Tue,1,Clear + Few clouds,0.16,0,Jan,19,0.47,95
summer,0,Sun,0,Mist + Cloudy,0.4,1,Mar,1,0.76,82
summer,0,Wed,1,Clear + Few clouds,0.66,1,May,19,0.69,364
summer,0,Sat,1,Clear + Few clouds,0.46,0,Apri,3,0.59,5
springer,0,Sat,1,Mist + Cloudy,0.42,1,Jan,5,0.94,24
summer,0,Wed,1,Mist + Cloudy,0.52,1,May,2,0.63,16
fall,0,Tue,1,Clear + Few clouds,0.74,0,Sep,15,0.48,212
fall,0,Thu,1,Clear + Few clouds,0.72,0,Aug,17,0.45,608
summer,0,Fri,1,Mist + Cloudy,0.6,1,Jun,4,0.56,6
fall,0,Fri,1,Clear + Few clouds,0.7,0,Aug,13,0.79,37
winter,0,Fri,1,Clear + Few clouds,0.46,1,Oct,2,0.82,14
winter,0,Tue,1,Clear + Few clouds,0.64,1,Oct,15,0.29,296
summer,0,Thu,1,"Light Snow, Light Rain + Thunderstorm",0.62,1,Mar,16,0.43,221
springer,0,Sun,0,Clear + Few clouds,0.36,0,Feb,18,0.25,88
summer,0,Fri,1,Clear + Few clouds,0.54,1,May,23,0.49,166
fall,0,Sun,0,Clear + Few clouds,0.82,1,Jun,13,0.34,564
springer,0,Sun,0,Clear + Few clouds,0.24,1,Mar,4,0.41,4
springer,0,Thu,1,Mist + Cloudy,0.44,0,Mar,18,0.54,237
winter,0,Sun,0,Clear + Few clouds,0.24,0,Nov,1,0.6,54
summer,0,Tue,1,Clear + Few clouds,0.52,0,May,7,0.83,272
summer,0,Mon,0,Mist + Cloudy,0.62,1,May,15,0.61,571
fall,0,Mon,0,Clear + Few clouds,0.78,1,July,4,0.66,13
springer,0,Mon,0,Clear + Few clouds,0.14,0,Jan,11,0.43,99
fall,0,Fri,1,Mist + Cloudy,0.66,0,Sep,14,0.83,183
winter,0,Sat,1,Mist + Cloudy,0.36,0,Oct,15,0.43,215
springer,0,Mon,0,Mist + Cloudy,0.24,1,Feb,7,0.52,14
winter,0,Tue,1,Clear + Few clouds,0.46,1,Oct,23,0.82,163
springer,0,Mon,0,Clear + Few clouds,0.22,1,Dec,10,0.64,93
summer,0,Tue,1,Clear + Few clouds,0.34,1,Mar,23,0.25,48
summer,0,Fri,1,Mist + Cloudy,0.64,0,Apri,7,0.78,215
winter,1,Sat,0,Clear + Few clouds,0.32,0,Nov,20,0.39,109
winter,0,Thu,1,Mist + Cloudy,0.38,0,Nov,13,0.43,147
winter,0,Tue,1,Clear + Few clouds,0.56,0,Nov,12,0.56,202
fall,0,Fri,1,Clear + Few clouds,0.8,1,Aug,15,0.33,260
winter,0,Wed,1,Mist + Cloudy,0.46,0,Dec,18,1.0,304
fall,0,Tue,1,Mist + Cloudy,0.66,1,July,9,0.83,363
summer,0,Fri,1,Clear + Few clouds,0.52,1,Apri,11,0.48,229
summer,0,Thu,1,Mist + Cloudy,0.58,1,May,13,0.78,228
fall,0,Sat,1,Mist + Cloudy,0.76,1,Aug,15,0.48,350
summer,0,Fri,1,Clear + Few clouds,0.6,1,Jun,10,0.64,210
summer,0,Thu,1,Clear + Few clouds,0.7,1,Jun,19,0.34,671
summer,0,Thu,1,Mist + Cloudy,0.72,1,Jun,9,0.74,316
fall,0,Wed,1,Clear + Few clouds,0.82,1,July,21,0.52,333
springer,0,Thu,1,Mist + Cloudy,0.44,1,Jan,3,0.51,4
summer,0,Sat,1,"Light Snow, Light Rain + Thunderstorm",0.62,1,Jun,19,0.88,45
fall,0,Thu,1,Mist + Cloudy,0.72,0,Sep,20,0.58,261
summer,0,Sat,1,Clear + Few clouds,0.54,1,Jun,3,0.6,8
winter,0,Tue,1,Clear + Few clouds,0.56,1,Sep,12,0.35,342
summer,0,Fri,1,Mist + Cloudy,0.44,0,Apri,4,0.54,6
winter,1,Fri,0,Clear + Few clouds,0.28,1,Nov,1,0.65,42
winter,1,Sat,0,Clear + Few clouds,0.36,0,Nov,15,0.37,216
winter,1,Tue,0,Clear + Few clouds,0.38,1,Nov,5,0.87,24
winter,0,Sat,1,Clear + Few clouds,0.62,0,Oct,14,0.43,156
summer,0,Sat,1,Clear + Few clouds,0.64,1,May,13,0.36,395
summer,0,Wed,1,Clear + Few clouds,0.7,0,Apri,15,0.61,153
winter,0,Sun,0,"Light Snow, Light Rain + Thunderstorm",0.42,0,Oct,7,0.67,36
fall,0,Fri,1,Mist + Cloudy,0.7,1,Jun,6,0.84,150
springer,0,Thu,1,Mist + Cloudy,0.2,0,Feb,7,0.55,108
summer,0,Tue,1,Clear + Few clouds,0.54,0,Apri,2,1.0,10
winter,0,Wed,1,Clear + Few clouds,0.34,1,Nov,13,0.53,218
fall,0,Mon,0,Clear + Few clouds,0.74,0,July,21,0.62,227
summer,0,Fri,1,Mist + Cloudy,0.3,0,Mar,18,0.87,177
fall,0,Mon,0,Clear + Few clouds,0.76,0,July,11,0.55,391
springer,0,Sat,1,Mist + Cloudy,0.22,1,Jan,14,0.35,115
summer,0,Sun,0,Clear + Few clouds,0.68,0,Jun,5,0.74,16
winter,0,Tue,1,Mist + Cloudy,0.3,1,Nov,9,0.52,257
fall,0,Sat,1,Clear + Few clouds,0.62,0,Aug,2,0.88,20
winter,0,Thu,1,Clear + Few clouds,0.28,1,Dec,2,0.56,9
springer,0,Sun,0,Clear + Few clouds,0.22,1,Jan,7,0.75,31
winter,0,Sat,1,Mist + Cloudy,0.4,0,Nov,8,0.87,395
summer,0,Sun,0,Clear + Few clouds,0.72,1,May,12,0.58,550
fall,0,Tue,1,Clear + Few clouds,0.7,0,Jun,20,0.65,305
winter,0,Mon,0,Clear + Few clouds,0.56,1,Nov,15,0.37,724
springer,0,Wed,1,Clear + Few clouds,0.32,1,Jan,22,0.81,125
winter,0,Thu,1,Clear + Few clouds,0.6,1,Oct,15,0.4,319
summer,0,Tue,1,Clear + Few clouds,0.54,1,Apri,12,0.28,280
summer,0,Sat,1,"Light Snow, Light Rain + Thunderstorm",0.6,1,Jun,22,0.88,23
springer,0,Sun,0,Clear + Few clouds,0.5,1,Mar,17,0.23,385
winter,0,Mon,0,Mist + Cloudy,0.26,1,Nov,11,0.41,204
springer,0,Wed,1,"Light Snow, Light Rain + Thunderstorm",0.4,0,Dec,17,0.87,115
fall,0,Thu,1,Clear + Few clouds,0.62,1,Sep,20,0.57,470
springer,0,Mon,0,Mist + Cloudy,0.4,0,Feb,15,0.3,162
summer,0,Tue,1,Clear + Few clouds,0.8,1,Jun,15,0.41,259
fall,0,Mon,0,Clear + Few clouds,0.66,0,Aug,6,0.89,14
fall,0,Mon,0,Clear + Few clouds,0.66,1,Sep,7,0.94,42
fall,0,Sun,0,Mist + Cloudy,0.82,0,July,19,0.59,217
summer,0,Tue,1,"Light Snow, Light Rain + Thunderstorm",0.56,1,May,17,0.88,229
summer,0,Tue,1,Clear + Few clouds,0.76,0,Jun,12,0.37,153
winter,0,Wed,1,Mist + Cloudy,0.4,1,Dec,3,0.87,4
winter,0,Sun,0,Clear + Few clouds,0.4,0,Oct,2,0.62,31
fall,0,Mon,0,Clear + Few clouds,0.7,0,July,23,0.74,93
winter,0,Fri,1,Clear + Few clouds,0.6,0,Sep,20,0.53,273
winter,0,Thu,1,Mist + Cloudy,0.56,1,Oct,14,0.43,270
summer,0,Tue,1,Clear + Few clouds,0.5,0,May,4,1.0,6
summer,0,Thu,1,Mist + Cloudy,0.58,1,May,11,0.81,184
fall,0,Sun,0,Clear + Few clouds,0.6,1,Sep,9,0.43,342
fall,0,Mon,0,Clear + Few clouds,0.84,0,July,11,0.53,243
springer,0,Fri,1,Mist + Cloudy,0.4,1,Jan,23,0.82,91
fall,0,Mon,0,Clear + Few clouds,0.58,0,Sep,6,0.88,20
summer,0,Sun,0,Clear + Few clouds,0.54,0,May,9,0.49,218
springer,0,Wed,1,Clear + Few clouds,0.22,0,Mar,3,0.69,2
springer,0,Fri,1,Clear + Few clouds,0.14,0,Mar,6,0.33,35
summer,0,Thu,1,Clear + Few clouds,0.66,1,May,20,0.65,459
winter,0,Sat,1,Mist + Cloudy,0.36,1,Nov,20,0.46,221
fall,0,Sun,0,Clear + Few clouds,0.64,1,Sep,9,0.69,377
springer,0,Sun,0,Clear + Few clouds,0.5,1,Jan,14,0.42,512
fall,0,Fri,1,Clear + Few clouds,0.86,1,July,18,0.41,777
fall,0,Thu,1,Clear + Few clouds,0.7,1,July,22,0.58,278
summer,0,Sun,0,Clear + Few clouds,0.66,1,Jun,11,0.39,566
fall,0,Mon,0,Mist + Cloudy,0.56,0,Sep,16,0.64,369
springer,0,Sat,1,Mist + Cloudy,0.28,1,Feb,6,0.96,71
springer,0,Sat,1,Mist + Cloudy,0.18,0,Mar,3,0.74,1
summer,0,Sat,1,Mist + Cloudy,0.3,0,Apri,21,0.93,54
fall,0,Mon,0,Clear + Few clouds,0.8,1,July,14,0.46,522
fall,0,Thu,1,Mist + Cloudy,0.78,1,July,12,0.43,292
fall,0,Sun,0,Mist + Cloudy,0.52,0,Sep,14,0.72,297
summer,0,Fri,1,Clear + Few clouds,0.42,0,Apri,1,0.47,13
fall,0,Sat,1,Clear + Few clouds,0.7,0,Aug,9,0.74,230
springer,0,Wed,1,Clear + Few clouds,0.3,1,Jan,22,0.7,114
fall,0,Tue,1,Clear + Few clouds,0.7,0,Sep,18,0.54,571
fall,0,Fri,1,Clear + Few clouds,0.8,0,Aug,15,0.46,174
fall,0,Sat,1,Clear + Few clouds,0.96,0,July,16,0.3,233
summer,0,Sun,0,Clear + Few clouds,0.64,0,Jun,22,0.57,190
summer,0,Tue,1,Clear + Few clouds,0.66,0,May,12,0.54,209
fall,0,Sat,1,Clear + Few clouds,0.82,0,July,17,0.21,461
springer,0,Mon,0,Mist + Cloudy,0.16,1,Jan,12,0.8,185
